time,open,high,low,close,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close)
1621540800,13487.25,13506,13479.25,13489.25,13486.5,13506,13479.25,13489.25
1621548000,13492.5,13503.5,13486.25,13497,13489.25,13503.5,13486.25,13497
1621551600,13497.25,13521,13494,13519.25,13497,13521,13494,13519.25
1621555200,13520.75,13543.75,13511.75,13536,13519.25,13543.75,13511.75,13536
1621558800,13535.75,13547.25,13510.75,13511.5,13536,13547.25,13510.75,13511.5
1621562400,13511.25,13517,13492,13507.25,13511.5,13517,13492,13507.25
1621566000,13507.5,13517.25,13495.5,13501,13507.25,13517.25,13495.5,13501
1621569600,13501.75,13524,13496.75,13513.5,13501,13524,13496.75,13513.5
1621573200,13513.25,13534.25,13500,13507.25,13513.5,13534.25,13500,13507.25
1621576800,13507.75,13525.25,13506.5,13518.75,13507.25,13525.25,13506.5,13518.75
1621580400,13517.75,13540.5,13500.5,13523.25,13518.75,13540.5,13500.5,13523.25
1621584000,13523,13529,13503.25,13517.25,13523.25,13529,13503.25,13517.25
1621587600,13517.5,13532.25,13512.75,13516,13517.25,13532.25,13512.75,13516
1621591200,13515.5,13526.75,13508.25,13511.25,13516,13526.75,13508.25,13511.25
1621594800,13511.75,13548.75,13511.75,13540.75,13511.25,13548.75,13511.75,13540.75
1621598400,13541.25,13544.5,13515,13524.5,13540.75,13544.5,13515,13524.5
1621602000,13524,13570,13484.5,13542.75,13524.5,13570,13484.5,13542.75
1621605600,13543,13548.5,13443.75,13472,13542.75,13548.5,13443.75,13472
1621609200,13472.5,13485.5,13414.75,13419.75,13472,13485.5,13414.75,13419.75
1621612800,13420,13441,13398.25,13422,13419.75,13441,13398.25,13422
1621616400,13422,13453.5,13407,13444.75,13422,13453.5,13407,13444.75
1621620000,13445,13462.75,13413.25,13442.25,13444.75,13462.75,13413.25,13442.25
1621623600,13442.5,13456.25,13395.75,13409,13442.25,13456.25,13395.75,13409
1621627200,13408.75,13421,13404.5,13414,13409,13421,13404.5,13414
1621807200,13383.25,13393,13356.5,13372,13414,13393,13356.5,13372
1621810800,13372.5,13396.75,13363,13366.75,13372,13396.75,13363,13366.75
1621814400,13367,13415,13360.5,13412.25,13366.75,13415,13360.5,13412.25
1621818000,13412.75,13446.75,13412.75,13434.25,13412.25,13446.75,13412.75,13434.25
1621821600,13433.75,13437,13384.25,13405.25,13434.25,13437,13384.25,13405.25
1621825200,13405.5,13428.75,13404,13420.5,13405.25,13428.75,13404,13420.5
1621828800,13420.25,13421,13395.75,13411,13420.5,13421,13395.75,13411
1621832400,13410.5,13425.75,13407.5,13414.75,13411,13425.75,13407.5,13414.75
1621836000,13414.5,13436,13411,13428.25,13414.75,13436,13411,13428.25
1621839600,13428.25,13484,13425.75,13479.25,13428.25,13484,13425.75,13479.25
1621843200,13479.75,13483,13458.75,13463.5,13479.25,13483,13458.75,13463.5
1621846800,13463.5,13498,13462.75,13495.5,13463.5,13498,13462.75,13495.5
1621850400,13495.25,13498.75,13483.75,13491.75,13495.5,13498.75,13483.75,13491.75
1621854000,13492,13497.5,13476.75,13496.25,13491.75,13497.5,13476.75,13496.25
1621857600,13495.25,13519,13494,13510,13496.25,13519,13494,13510
1621861200,13510,13583.25,13493.5,13578.75,13510,13583.25,13493.5,13578.75
1621864800,13579.25,13649.75,13579,13637,13578.75,13649.75,13579,13637
1621868400,13637.25,13659.5,13630.5,13650.75,13637,13659.5,13630.5,13650.75
1621872000,13650.75,13664,13629,13639,13650.75,13664,13629,13639
1621875600,13639,13665.75,13634.5,13657.25,13639,13665.75,13634.5,13657.25
1621879200,13657.75,13686,13656.25,13679,13657.25,13686,13656.25,13679
1621882800,13678.75,13684,13631.25,13637.5,13679,13684,13631.25,13637.5
1621886400,13638,13656.25,13632.5,13649.5,13637.5,13656.25,13632.5,13649.5
1621893600,13656.5,13665.5,13636.25,13665,13649.5,13665.5,13636.25,13665
1621897200,13665.25,13669.75,13651,13656.75,13665,13669.75,13651,13656.75
1621900800,13656.5,13672,13632,13661.5,13656.75,13672,13632,13661.5
1621904400,13662.25,13674,13643.5,13655.5,13661.5,13674,13643.5,13655.5
1621908000,13656,13670,13651.25,13666,13655.5,13670,13651.25,13666
1621911600,13666.75,13678.5,13664.75,13669.5,13666,13678.5,13664.75,13669.5
1621915200,13669,13672.5,13665.25,13670,13669.5,13672.5,13665.25,13670
1621918800,13669.75,13698,13667.25,13692.5,13670,13698,13667.25,13692.5
1621922400,13692.5,13738.75,13688.75,13730,13692.5,13738.75,13688.75,13730
1621926000,13730,13736,13711.5,13718.5,13730,13736,13711.5,13718.5
1621929600,13718.5,13721,13694.25,13710.25,13718.5,13721,13694.25,13710.25
1621933200,13710.25,13719.75,13702.75,13718,13710.25,13719.75,13702.75,13718
1621936800,13718,13726,13684.5,13686.75,13718,13726,13684.5,13686.75
1621940400,13686.75,13719.5,13675.75,13712.5,13686.75,13719.5,13675.75,13712.5
1621944000,13712,13717.5,13695.25,13702.25,13712.5,13717.5,13695.25,13702.25
1621947600,13703,13732.5,13651,13652,13702.25,13732.5,13651,13652
1621951200,13651.5,13686.5,13636.5,13680,13652,13686.5,13636.5,13680
1621954800,13680,13683.75,13606.75,13643.25,13680,13683.75,13606.75,13643.25
1621958400,13643.25,13657.5,13629.5,13639.25,13643.25,13657.5,13629.5,13639.25
1621962000,13639.5,13662.5,13616.25,13649.75,13639.25,13662.5,13616.25,13649.75
1621965600,13650,13654.5,13625,13644,13649.75,13654.5,13625,13644
1621969200,13644,13659.25,13620,13656.25,13644,13659.25,13620,13656.25
1621972800,13656.75,13671.25,13650.5,13668.25,13656.25,13671.25,13650.5,13668.25
1621980000,13670.25,13701.75,13663.5,13696,13668.25,13701.75,13663.5,13696
1621983600,13696,13697.75,13685.75,13695,13696,13697.75,13685.75,13695
1621987200,13694.25,13719.75,13689.5,13712.75,13695,13719.75,13689.5,13712.75
1621990800,13712.75,13720,13697.75,13704.25,13712.75,13720,13697.75,13704.25
1621994400,13703.25,13715.5,13701.5,13709.75,13704.25,13715.5,13701.5,13709.75
1621998000,13709.5,13713.25,13705.25,13705.5,13709.75,13713.25,13705.25,13705.5
1622001600,13705.25,13709.25,13700.75,13706.25,13705.5,13709.25,13700.75,13706.25
1622005200,13706.75,13718.5,13706,13713.25,13706.25,13718.5,13706,13713.25
1622008800,13713,13717.75,13671.25,13710.75,13713.25,13717.75,13671.25,13710.75
1622012400,13710.75,13714.25,13672.5,13697,13710.75,13714.25,13672.5,13697
1622016000,13696.75,13707,13683,13689,13697,13707,13683,13689
1622019600,13688.75,13713.75,13683.25,13688,13689,13713.75,13683.25,13688
1622023200,13688,13703.5,13685.75,13700.25,13688,13703.5,13685.75,13700.25
1622026800,13701,13728.5,13697.25,13711.25,13700.25,13728.5,13697.25,13711.25
1622030400,13712,13724,13693.25,13700.5,13711.25,13724,13693.25,13700.5
1622034000,13700.75,13708.75,13662,13671,13700.5,13708.75,13662,13671
1622037600,13670.75,13713.25,13656,13706.75,13671,13713.25,13656,13706.75
1622041200,13706.75,13718,13679.5,13713.25,13706.75,13718,13679.5,13713.25
1622044800,13713.5,13724.75,13707.5,13711.5,13713.25,13724.75,13707.5,13711.5
1622048400,13711,13724.25,13675.75,13686.5,13711.5,13724.25,13675.75,13686.5
1622052000,13686.75,13711.5,13683.25,13702.5,13686.5,13711.5,13683.25,13702.5
1622055600,13702.5,13708.75,13677.75,13701.75,13702.5,13708.75,13677.75,13701.75
1622059200,13701.5,13709.25,13699.75,13702.75,13701.75,13709.25,13699.75,13702.75
1622066400,13702.5,13717.25,13698.25,13704.25,13702.75,13717.25,13698.25,13704.25
1622070000,13704.25,13708.25,13693.25,13707.75,13704.25,13708.25,13693.25,13707.75
1622073600,13707.5,13713.5,13684,13694.25,13707.75,13713.5,13684,13694.25
1622077200,13694,13695.75,13661.25,13673,13694.25,13695.75,13661.25,13673
1622080800,13673,13680,13663.5,13673,13673,13680,13663.5,13673
1622084400,13673,13682.75,13665.5,13678.5,13673,13682.75,13665.5,13678.5
1622088000,13678,13679.25,13665.25,13674.75,13678.5,13679.25,13665.25,13674.75
1622091600,13674.5,13686.5,13661.25,13685,13674.75,13686.5,13661.25,13685
1622095200,13684.5,13687.75,13642.5,13652.25,13685,13687.75,13642.5,13652.25
1622098800,13652.75,13662,13620.75,13633.75,13652.25,13662,13620.75,13633.75
1622102400,13634,13653.5,13627.5,13633.25,13633.75,13653.5,13627.5,13633.25
1622106000,13633.75,13641.25,13620.25,13629,13633.25,13641.25,13620.25,13629
1622109600,13629.5,13653.75,13624.25,13646.5,13629,13653.75,13624.25,13646.5
1622113200,13646.25,13669.25,13634.25,13667.25,13646.5,13669.25,13634.25,13667.25
1622116800,13667.25,13682.75,13622,13662.25,13667.25,13682.75,13622,13662.25
1622120400,13661.5,13698.75,13644,13655.5,13662.25,13698.75,13644,13655.5
1622124000,13655.5,13720.75,13646.25,13683.25,13655.5,13720.75,13646.25,13683.25
1622127600,13683.25,13711,13678,13708.25,13683.25,13711,13678,13708.25
1622131200,13708,13713.5,13691,13703,13708.25,13713.5,13691,13703
1622134800,13702.75,13710.75,13679,13686.75,13703,13710.75,13679,13686.75
1622138400,13687,13688.25,13650.25,13664.75,13686.75,13688.25,13650.25,13664.75
1622142000,13665,13678.75,13646.75,13652.25,13664.75,13678.75,13646.75,13652.25
1622145600,13652.25,13694,13650,13692.75,13652.25,13694,13650,13692.75
1622152800,13694.75,13697.75,13685.25,13691.5,13692.75,13697.75,13685.25,13691.5
1622156400,13691.75,13708.5,13682.75,13703,13691.5,13708.5,13682.75,13703
1622160000,13703.25,13716,13699,13704.5,13703,13716,13699,13704.5
1622163600,13704.75,13707.5,13686.25,13690.25,13704.5,13707.5,13686.25,13690.25
1622167200,13690.75,13697.25,13684.25,13693,13690.25,13697.25,13684.25,13693
1622170800,13693,13702.5,13693,13700.5,13693,13702.5,13693,13700.5
1622174400,13700.25,13701.75,13690.25,13695.75,13700.5,13701.75,13690.25,13695.75
1622178000,13696.5,13702,13672,13675.75,13695.75,13702,13672,13675.75
1622181600,13675,13676.25,13662.75,13676,13675.75,13676.25,13662.75,13676
1622185200,13675.25,13691.25,13666.75,13685.75,13676,13691.25,13666.75,13685.75
1622188800,13685.5,13700.25,13685.5,13697.25,13685.75,13700.25,13685.5,13697.25
1622192400,13697.5,13714.5,13691.75,13710,13697.25,13714.5,13691.75,13710
1622196000,13710.25,13726,13705.25,13725.75,13710,13726,13705.25,13725.75
1622199600,13725.25,13725.5,13709,13714,13725.75,13725.5,13709,13714
1622203200,13713.75,13715,13680,13686.75,13714,13715,13680,13686.75
1622206800,13687,13739.75,13684,13722.75,13686.75,13739.75,13684,13722.75
1622210400,13722.25,13732.5,13694.5,13714.75,13722.75,13732.5,13694.5,13714.75
1622214000,13715,13750,13708,13749,13714.75,13750,13708,13749
1622217600,13749,13763.5,13747.5,13756.5,13749,13763.5,13747.5,13756.5
1622221200,13756.5,13761.5,13706.75,13716.5,13756.5,13761.5,13706.75,13716.5
1622224800,13716.25,13738.5,13707.25,13731.75,13716.5,13738.5,13707.25,13731.75
1622228400,13732.25,13733,13682,13690.5,13731.75,13733,13682,13690.5
1622232000,13690.75,13699.5,13686.5,13686.5,13690.5,13699.5,13686.5,13686.5
1622412000,13699,13716.5,13695.5,13712.25,13686.5,13716.5,13695.5,13712.25
1622415600,13712.25,13719.5,13703.75,13712.5,13712.25,13719.5,13703.75,13712.5
1622419200,13712.75,13718.25,13699.75,13707,13712.5,13718.25,13699.75,13707
1622422800,13707.5,13712,13691.5,13705,13707,13712,13691.5,13705
1622426400,13704.25,13709.5,13693.5,13700.5,13705,13709.5,13693.5,13700.5
1622430000,13700.75,13701.75,13690.25,13698,13700.5,13701.75,13690.25,13698
1622433600,13697.25,13699.25,13693,13694.75,13698,13699.25,13693,13694.75
1622437200,13694.75,13703,13693.5,13697.5,13694.75,13703,13693.5,13697.5
1622440800,13697.75,13701.75,13693,13696.5,13697.5,13701.75,13693,13696.5
1622444400,13696.5,13712,13690.25,13694.25,13696.5,13712,13690.25,13694.25
1622448000,13693.5,13693.75,13670.75,13673,13694.25,13693.75,13670.75,13673
1622451600,13673.75,13683.75,13660.25,13669,13673,13683.75,13660.25,13669
1622455200,13669.25,13678.75,13657,13678.75,13669,13678.75,13657,13678.75
1622458800,13678.75,13680,13668,13672.5,13678.75,13680,13668,13672.5
1622462400,13672.5,13683.5,13663.5,13677.75,13672.5,13683.5,13663.5,13677.75
1622466000,13677.75,13680,13666.5,13673.25,13677.75,13680,13666.5,13673.25
1622469600,13672.75,13674,13661.5,13663.25,13673.25,13674,13661.5,13663.25
1622473200,13663.25,13673.5,13662,13670.75,13663.25,13673.5,13662,13670.75
1622476800,13670.75,13674.5,13651.5,13654.75,13670.75,13674.5,13651.5,13654.75
1622498400,13660.5,13684,13655,13682.5,13654.75,13684,13655,13682.5
1622502000,13682.5,13689.25,13677.5,13686.25,13682.5,13689.25,13677.5,13686.25
1622505600,13686,13695,13674.5,13691,13686.25,13695,13674.5,13691
1622509200,13691.25,13699.5,13672,13684.5,13691,13699.5,13672,13684.5
1622512800,13685,13695.75,13674.25,13678.25,13684.5,13695.75,13674.25,13678.25
1622516400,13679,13693,13676.5,13687.25,13678.25,13693,13676.5,13687.25
1622520000,13687.75,13696.25,13683,13694.25,13687.25,13696.25,13683,13694.25
1622523600,13694.25,13698.5,13688,13691,13694.25,13698.5,13688,13691
1622527200,13690.5,13714.5,13687,13706.75,13691,13714.5,13687,13706.75
1622530800,13706.75,13717.75,13696,13716.5,13706.75,13717.75,13696,13716.5
1622534400,13717,13736.5,13710.5,13734.5,13716.5,13736.5,13710.5,13734.5
1622538000,13734.75,13748,13732.25,13738,13734.5,13748,13732.25,13738
1622541600,13738.25,13746.25,13734.5,13736,13738,13746.25,13734.5,13736
1622545200,13736,13756.75,13729.5,13740,13736,13756.75,13729.5,13740
1622548800,13740,13749.5,13729.75,13740.75,13740,13749.5,13729.75,13740.75
1622552400,13741,13773,13705.5,13722.75,13740.75,13773,13705.5,13722.75
1622556000,13722.5,13732,13592.25,13614.5,13722.75,13732,13592.25,13614.5
1622559600,13614.75,13666.75,13601,13659.25,13614.5,13666.75,13601,13659.25
1622563200,13659.5,13675.5,13639.25,13664.5,13659.25,13675.5,13639.25,13664.5
1622566800,13664.25,13664.5,13636,13660.25,13664.5,13664.5,13636,13660.25
1622570400,13660,13693.25,13653,13689,13660.25,13693.25,13653,13689
1622574000,13689.25,13690.5,13644.75,13651,13689,13690.5,13644.75,13651
1622577600,13650.75,13656.5,13642.5,13647.5,13651,13656.5,13642.5,13647.5
1622584800,13653.25,13653.25,13623,13625.25,13647.5,13653.25,13623,13625.25
1622588400,13625,13636.75,13622.25,13634.75,13625.25,13636.75,13622.25,13634.75
1622592000,13634.75,13657.5,13625.75,13652.25,13634.75,13657.5,13625.75,13652.25
1622595600,13651.25,13658.25,13638,13646.5,13652.25,13658.25,13638,13646.5
1622599200,13646.25,13658,13639,13644.5,13646.5,13658,13639,13644.5
1622602800,13644.75,13653.5,13637.25,13642.25,13644.5,13653.5,13637.25,13642.25
1622606400,13643.25,13643.5,13635.25,13641,13642.25,13643.5,13635.25,13641
1622610000,13640.5,13661,13638.25,13649.25,13641,13661,13638.25,13649.25
1622613600,13648.5,13649,13632,13644.25,13649.25,13649,13632,13644.25
1622617200,13644.75,13655.75,13616.75,13630.75,13644.25,13655.75,13616.75,13630.75
1622620800,13630,13642.5,13618.5,13624.75,13630.75,13642.5,13618.5,13624.75
1622624400,13624,13640.5,13621,13638,13624.75,13640.5,13621,13638
1622628000,13637.5,13646.75,13629.5,13644.75,13638,13646.75,13629.5,13644.75
1622631600,13644.75,13658,13639.25,13653.25,13644.75,13658,13639.25,13653.25
1622635200,13653.75,13673.5,13648.75,13670.25,13653.25,13673.5,13648.75,13670.25
1622638800,13670.5,13708.5,13651.75,13679,13670.25,13708.5,13651.75,13679
1622642400,13679,13712.75,13657.5,13684.25,13679,13712.75,13657.5,13684.25
1622646000,13684.5,13706,13676,13695.75,13684.25,13706,13676,13695.75
1622649600,13696.25,13699,13656,13669.75,13695.75,13699,13656,13669.75
1622653200,13669.75,13675.75,13613.25,13628,13669.75,13675.75,13613.25,13628
1622656800,13627.75,13640.75,13603.25,13636.75,13628,13640.75,13603.25,13636.75
1622660400,13636.75,13678,13626,13674.25,13636.75,13678,13626,13674.25
1622664000,13674,13678.5,13663,13677,13674.25,13678.5,13663,13677
1622671200,13679.5,13687,13676,13680,13677,13687,13676,13680
1622674800,13679.25,13689,13672.75,13686.5,13680,13689,13672.75,13686.5
1622678400,13687,13707.75,13682.5,13703.75,13686.5,13707.75,13682.5,13703.75
1622682000,13704,13704.25,13691,13696.25,13703.75,13704.25,13691,13696.25
1622685600,13696.25,13700.5,13680.25,13689.75,13696.25,13700.5,13680.25,13689.75
1622689200,13689.5,13692,13683.25,13688.25,13689.75,13692,13683.25,13688.25
1622692800,13688,13692.25,13685.25,13685.5,13688.25,13692.25,13685.25,13685.5
1622696400,13685.5,13697.25,13683.25,13693,13685.5,13697.25,13683.25,13693
1622700000,13692.75,13695.75,13653.75,13662.5,13693,13695.75,13653.75,13662.5
1622703600,13663.5,13665.25,13647,13655.25,13662.5,13665.25,13647,13655.25
1622707200,13654.25,13668.75,13649.25,13667,13655.25,13668.75,13649.25,13667
1622710800,13666.5,13666.5,13631,13642.75,13667,13666.5,13631,13642.75
1622714400,13642.75,13644.75,13568.25,13578,13642.75,13644.75,13568.25,13578
1622718000,13578.25,13581.25,13518.25,13533.5,13578,13581.25,13518.25,13533.5
1622721600,13533.25,13561,13511,13545.5,13533.5,13561,13511,13545.5
1622725200,13545.75,13569.75,13462.25,13497,13545.5,13569.75,13462.25,13497
1622728800,13497,13579,13480.25,13578.75,13497,13579,13480.25,13578.75
1622732400,13578.75,13609.5,13527,13550.75,13578.75,13609.5,13527,13550.75
1622736000,13550.5,13579.75,13532.75,13579,13550.75,13579.75,13532.75,13579
1622739600,13579,13594,13545.25,13566.5,13579,13594,13545.25,13566.5
1622743200,13566.25,13574.25,13532,13533.5,13566.5,13574.25,13532,13533.5
1622746800,13533.5,13554,13519.5,13528.25,13533.5,13554,13519.5,13528.25
1622750400,13528,13536,13517.25,13530.25,13528.25,13536,13517.25,13530.25
1622757600,13531.75,13541.75,13516,13524.5,13530.25,13541.75,13516,13524.5
1622761200,13524,13528.25,13501,13503.5,13524.5,13528.25,13501,13503.5
1622764800,13504,13504,13467.75,13489.5,13503.5,13504,13467.75,13489.5
1622768400,13489.75,13511.25,13487.5,13505,13489.5,13511.25,13487.5,13505
1622772000,13504.5,13517.5,13502,13511.5,13505,13517.5,13502,13511.5
1622775600,13512,13533,13508,13529.5,13511.5,13533,13508,13529.5
1622779200,13529.5,13530.75,13517.25,13521.75,13529.5,13530.75,13517.25,13521.75
1622782800,13522.25,13531.75,13499.25,13502.75,13521.75,13531.75,13499.25,13502.75
1622786400,13502.25,13527,13492.5,13516.25,13502.75,13527,13492.5,13516.25
1622790000,13516.75,13545.75,13505,13526.25,13516.25,13545.75,13505,13526.25
1622793600,13525.75,13546.5,13518.5,13524.5,13526.25,13546.5,13518.5,13524.5
1622797200,13525.75,13542.5,13520.5,13537,13524.5,13542.5,13520.5,13537
1622800800,13537,13541,13500,13534.75,13537,13541,13500,13534.75
1622804400,13535,13557.25,13535,13556.5,13534.75,13557.25,13535,13556.5
1622808000,13556.5,13608,13526.75,13598.25,13556.5,13608,13526.75,13598.25
1622811600,13598.25,13704.75,13592.5,13698.25,13598.25,13704.75,13592.5,13698.25
1622815200,13698.75,13756.25,13698.75,13735.5,13698.25,13756.25,13698.75,13735.5
1622818800,13735.5,13769.5,13730.75,13756,13735.5,13769.5,13730.75,13756
1622822400,13756.25,13767.5,13746.5,13760.25,13756,13767.5,13746.5,13760.25
1622826000,13760.25,13778,13754,13774.75,13760.25,13778,13754,13774.75
1622829600,13774.75,13783.75,13771.25,13775,13774.75,13783.75,13771.25,13775
1622833200,13775,13783.5,13756.25,13766.5,13775,13783.5,13756.25,13766.5
1622836800,13766.75,13769.25,13756.25,13763.25,13766.5,13769.25,13756.25,13763.25
1623016800,13773.25,13784.75,13768,13774.25,13763.25,13784.75,13768,13774.25
1623020400,13774.25,13777.75,13766,13767.5,13774.25,13777.75,13766,13767.5
1623024000,13766.75,13768.25,13741.5,13749.5,13767.5,13768.25,13741.5,13749.5
1623027600,13749.75,13753,13733,13736.75,13749.5,13753,13733,13736.75
1623031200,13736.5,13751.25,13733.5,13744,13736.75,13751.25,13733.5,13744
1623034800,13743.5,13755,13741.25,13746.25,13744,13755,13741.25,13746.25
1623038400,13746.75,13751,13740.5,13744.25,13746.25,13751,13740.5,13744.25
1623042000,13744.75,13748.25,13730.25,13736,13744.25,13748.25,13730.25,13736
1623045600,13736.75,13746,13732.5,13741.75,13736,13746,13732.5,13741.75
1623049200,13741.5,13747,13710.25,13729.25,13741.75,13747,13710.25,13729.25
1623052800,13729,13733.25,13706.5,13730.75,13729.25,13733.25,13706.5,13730.75
1623056400,13730.75,13731.75,13691.5,13707,13730.75,13731.75,13691.5,13707
1623060000,13707,13723,13701.25,13711.5,13707,13723,13701.25,13711.5
1623063600,13711.25,13759.75,13711,13752.5,13711.5,13759.75,13711,13752.5
1623067200,13752.25,13769.25,13742.25,13758.75,13752.5,13769.25,13742.25,13758.75
1623070800,13758.5,13764.5,13720.75,13755,13758.75,13764.5,13720.75,13755
1623074400,13754.75,13757.25,13712.5,13752.25,13755,13757.25,13712.5,13752.25
1623078000,13752.25,13753.5,13717,13740.5,13752.25,13753.5,13717,13740.5
1623081600,13740.5,13764.25,13740,13758,13740.5,13764.25,13740,13758
1623085200,13758,13766,13732.75,13739,13758,13766,13732.75,13739
1623088800,13739,13785.75,13737.75,13778.25,13739,13785.75,13737.75,13778.25
1623092400,13778.25,13808.5,13776,13802.5,13778.25,13808.5,13776,13802.5
1623096000,13802.5,13824,13801,13822.75,13802.5,13824,13801,13822.75
1623103200,13823,13826.25,13812,13814.5,13822.75,13826.25,13812,13814.5
1623106800,13814,13834.5,13814,13822.25,13814.5,13834.5,13814,13822.25
